Tools,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,Frame,Time [sec],Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228390,713.130,1,OK,NaN,82.0323347,171.8042976,-0.0000000,114.289,-73.863,-308.264,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228398,713.155,1,OK,NaN,81.9998974,171.6754652,0.0000000,114.094,-74.810,-308.286,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228406,713.180,1,OK,NaN,81.9338629,171.5209673,-0.0000000,113.732,-75.068,-308.105,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228414,713.205,1,OK,NaN,81.8608522,171.4014655,-0.0000000,113.614,-75.999,-308.121,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228422,713.230,1,OK,NaN,81.7261112,171.3287519,0.0000000,113.185,-76.973,-307.838,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228430,713.255,1,OK,NaN,81.8624582,171.2933720,0.0000000,113.511,-77.481,-307.957,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228438,713.280,1,OK,NaN,81.6880006,171.2370636,0.0000000,112.972,-78.131,-308.087,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228446,713.305,1,OK,NaN,81.7467742,171.2629090,0.0000000,113.239,-79.957,-308.166,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228454,713.330,1,OK,NaN,81.7022270,171.4440737,-0.0000000,113.292,-80.585,-308.107,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228462,713.355,1,OK,NaN,81.7121892,171.4916112,0.0000000,113.608,-81.956,-307.860,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228470,713.380,1,OK,NaN,81.5965032,171.5373598,0.0000000,113.777,-83.013,-307.812,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228478,713.405,1,OK,NaN,81.5515970,171.5427148,-0.0000000,114.063,-83.842,-307.748,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228486,713.430,1,OK,88.2464692,81.3977812,171.5810590,-0.0000000,113.950,-84.394,-307.723,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228494,713.455,1,OK,88.5957235,81.4992639,171.6177513,0.0000000,114.663,-85.635,-307.514,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228502,713.480,1,OK,87.4778920,81.3019645,171.6810804,0.0000000,114.437,-86.036,-307.537,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228510,713.505,1,OK,88.0376485,81.4429407,171.6742770,0.0000000,114.762,-86.568,-307.634,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228518,713.530,1,OK,87.9586323,81.3441123,171.5918647,-0.0000000,114.308,-86.523,-307.781,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228526,713.555,1,OK,88.2517944,81.3378078,171.5187132,0.0000000,114.172,-87.249,-307.952,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228534,713.580,1,OK,87.8611587,81.3497865,171.6223125,-0.0000000,114.173,-87.917,-307.940,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228542,713.605,1,OK,88.4486150,81.4921829,171.6368895,0.0000000,114.753,-88.674,-308.337,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228550,713.629,1,OK,88.0214657,81.2702383,171.5008184,0.0000000,113.820,-89.373,-308.580,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228558,713.654,1,OK,88.3955338,81.4102352,171.5636415,-0.0000000,114.124,-90.010,-308.658,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228566,713.679,1,OK,87.9306297,81.3128420,171.5666199,0.0000000,113.694,-90.402,-308.838,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228574,713.704,1,OK,87.6929961,81.2877950,171.6033807,0.0000000,113.847,-91.741,-308.915,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228582,713.729,1,OK,87.2899237,81.1479496,171.5793507,0.0000000,113.939,-92.531,-308.519,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228590,713.754,1,OK,87.4086075,81.0835246,171.4742766,-0.0000000,113.853,-93.104,-308.779,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228598,713.779,1,OK,87.1669624,81.0380188,171.5045887,-0.0000000,113.881,-93.576,-308.856,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228606,713.804,1,OK,87.1714415,80.9850673,171.4473377,0.0000000,114.066,-95.079,-308.672,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228614,713.829,1,OK,86.6517892,80.9153616,171.5645851,0.0000000,114.376,-95.605,-308.647,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228622,713.854,1,OK,86.3245297,80.8542666,171.6369159,0.0000000,114.449,-96.435,-308.531,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228630,713.879,1,OK,85.9330585,80.7662155,171.7241379,0.0000000,114.504,-97.146,-308.810,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228638,713.904,1,OK,86.2246129,80.7998019,171.6223826,0.0000000,114.732,-98.330,-308.608,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228646,713.929,1,OK,86.0042926,80.7378711,171.6577620,-0.0000000,114.775,-98.853,-308.985,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228654,713.954,1,OK,85.5480095,80.6250702,171.7663632,0.0000000,114.769,-99.612,-309.057,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228662,713.979,1,OK,85.3437665,80.5435949,171.7876717,0.0000000,114.669,-100.712,-309.085,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228670,714.004,1,OK,85.3160279,80.5844863,171.8506051,0.0000000,114.651,-101.035,-309.492,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228678,714.029,1,OK,85.4135432,80.6000264,171.8125753,-0.0000000,114.845,-101.702,-309.444,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228686,714.054,1,OK,85.3080634,80.6190622,171.8950425,0.0000000,115.083,-101.902,-309.722,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228694,714.079,1,OK,85.1268769,80.5209454,171.8892783,0.0000000,114.987,-102.794,-309.489,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228702,714.104,1,OK,85.1730187,80.5173026,171.8572719,0.0000000,114.894,-103.519,-309.331,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228710,714.129,1,OK,84.7887697,80.4429317,172.0110059,-0.0000000,114.746,-103.721,-309.565,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228718,714.154,1,OK,84.8969206,80.4458825,171.9444389,0.0000000,114.706,-104.753,-309.397,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228726,714.179,1,OK,84.8815899,80.4466914,171.9552037,-0.0000000,114.872,-105.264,-309.319,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228734,714.204,1,OK,84.5091045,80.3426397,172.0800585,0.0000000,114.842,-105.595,-309.399,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228742,714.229,1,OK,84.4859727,80.3682134,172.1273240,0.0000000,115.278,-106.127,-309.128,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228750,714.254,1,OK,84.3635853,80.2413465,172.0596092,0.0000000,115.228,-107.319,-308.930,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228758,714.279,1,OK,84.0738355,80.1734907,172.1897650,0.0000000,115.364,-108.451,-308.753,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228766,714.304,1,OK,83.8732440,80.1426838,172.3076547,-0.0000000,115.651,-109.162,-308.755,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228774,714.329,1,OK,83.9120509,80.0841763,172.2027973,-0.0000000,115.650,-109.554,-308.908,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228782,714.354,1,OK,84.1432279,80.1077613,172.0558945,0.0000000,115.694,-110.357,-308.332,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228790,714.379,1,OK,83.8424819,80.0467334,172.2103514,0.0000000,115.931,-110.893,-308.991,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228798,714.404,1,OK,83.9809795,80.1745036,172.2627384,-0.0000000,116.702,-111.736,-308.691,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228806,714.429,1,OK,83.6068648,79.9486102,172.2762763,0.0000000,116.589,-112.511,-308.543,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228814,714.454,1,OK,83.5737657,79.9409299,172.2939539,0.0000000,116.844,-113.044,-308.583,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228822,714.479,1,OK,83.6711104,79.9480305,172.2225922,0.0000000,116.993,-113.452,-308.417,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228830,714.504,1,OK,83.5728006,79.8678738,172.2004341,0.0000000,116.796,-114.097,-308.202,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228838,714.529,1,OK,83.3169263,79.8604315,172.4094103,0.0000000,117.067,-114.800,-308.440,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228846,714.554,1,OK,83.2084134,79.8448204,172.4856628,-0.0000000,117.117,-115.169,-308.055,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228854,714.579,1,OK,83.2496604,79.7935513,172.3803414,-0.0000000,117.000,-115.808,-308.046,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228862,714.604,1,OK,83.5386185,79.8839787,172.2496669,0.0000000,117.401,-116.506,-307.833,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228870,714.629,1,OK,83.4000277,79.7766388,172.2272905,0.0000000,117.285,-116.965,-307.752,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228878,714.654,1,OK,83.1369090,79.6764407,172.3252491,0.0000000,116.993,-117.906,-307.499,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228886,714.679,1,OK,83.0684746,79.7274065,172.4557067,0.0000000,117.154,-118.607,-307.619,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228894,714.704,1,OK,83.0749053,79.6432110,172.3367509,-0.0000000,116.792,-119.445,-307.383,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228902,714.729,1,OK,83.0687697,79.6391594,172.3368875,0.0000000,117.020,-120.628,-307.273,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228910,714.754,1,OK,82.9884596,79.6540146,172.4305303,-0.0000000,117.050,-121.211,-307.197,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228918,714.779,1,OK,82.7342812,79.5689719,172.5560548,0.0000000,116.757,-121.550,-307.304,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228926,714.804,1,OK,82.8138467,79.6492075,172.5896461,0.0000000,117.021,-122.876,-306.762,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228934,714.828,1,OK,82.5740271,79.5964130,172.7548264,0.0000000,117.135,-123.084,-307.458,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228942,714.853,1,OK,82.7309684,79.6260396,172.6386312,0.0000000,117.267,-123.772,-307.412,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228950,714.878,1,OK,82.7229215,79.6037604,172.6155314,0.0000000,117.377,-124.222,-307.376,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228958,714.903,1,OK,82.7081599,79.6089364,172.6373350,-0.0000000,117.417,-123.944,-307.385,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228966,714.928,1,OK,82.8150401,79.6188430,172.5465888,0.0000000,117.322,-124.462,-307.091,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228974,714.953,1,OK,82.7884170,79.6425095,172.6051221,0.0000000,117.397,-123.364,-307.334,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228982,714.978,1,OK,82.7249405,79.6074953,172.6187422,0.0000000,117.325,-123.700,-307.351,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228990,715.003,1,OK,82.7110159,79.6163153,172.6448067,0.0000000,117.503,-123.964,-307.431,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,228998,715.028,1,OK,82.6611813,79.5823909,172.6469243,-0.0000000,117.493,-124.114,-307.428,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229006,715.053,1,OK,82.6541295,79.5626887,172.6263648,0.0000000,117.517,-124.155,-307.428,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229014,715.078,1,OK,82.6695245,79.5641506,172.6131001,-0.0000000,117.669,-124.187,-307.469,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229022,715.103,1,OK,82.6236676,79.5339212,172.6164613,0.0000000,117.687,-123.993,-307.443,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229030,715.128,1,OK,82.6572776,79.5407438,172.5925558,0.0000000,117.809,-123.915,-307.469,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229038,715.153,1,OK,82.6187282,79.5249814,172.6088659,-0.0000000,117.895,-123.617,-307.524,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229046,715.178,1,OK,82.6063823,79.5091243,172.5989746,-0.0000000,117.951,-123.366,-307.528,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229054,715.203,1,OK,82.5893564,79.4949671,172.5961486,0.0000000,118.024,-123.046,-307.543,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229062,715.228,1,OK,82.5796873,79.4868002,172.5943716,-0.0000000,118.102,-122.803,-307.546,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229070,715.253,1,OK,82.5570633,79.4659429,172.5877741,0.0000000,118.096,-122.520,-307.546,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229078,715.278,1,OK,82.5672970,79.4539431,172.5606856,-0.0000000,118.079,-122.256,-307.553,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229086,715.303,1,OK,82.5733759,79.4530582,172.5533776,-0.0000000,118.077,-121.925,-307.530,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229094,715.328,1,OK,82.5550064,79.4422556,172.5565877,-0.0000000,118.015,-121.569,-307.522,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229102,715.353,1,OK,82.5820819,79.4513869,172.5423669,0.0000000,117.995,-121.349,-307.509,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229110,715.378,1,OK,82.5436311,79.4363285,172.5596610,0.0000000,117.940,-120.883,-307.509,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229118,715.403,1,OK,82.5056241,79.4074196,172.5572152,-0.0000000,117.815,-120.479,-307.483,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229126,715.428,1,OK,82.5195170,79.4107271,172.5478987,0.0000000,117.753,-120.037,-307.454,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229134,715.453,1,OK,82.5435940,79.4246457,172.5433097,0.0000000,117.708,-119.534,-307.421,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229142,715.478,1,OK,82.5660147,79.4423714,172.5457551,0.0000000,117.613,-119.006,-307.376,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229150,715.503,1,OK,82.5351537,79.4409887,172.5747154,0.0000000,117.475,-118.332,-307.412,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229158,715.528,1,OK,82.5420004,79.4770048,172.6185094,0.0000000,117.534,-117.687,-307.430,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229166,715.553,1,OK,82.4638957,79.5380543,172.7854541,0.0000000,117.466,-114.569,-307.217,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229174,715.578,1,OK,82.3392848,79.4939146,172.8534682,0.0000000,117.532,-113.485,-307.509,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229182,715.603,1,OK,82.3477983,79.3956287,172.7025354,-0.0000000,117.464,-112.669,-307.016,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229190,715.628,1,OK,82.3254186,79.4001592,172.7325745,0.0000000,117.771,-111.677,-306.875,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229198,715.653,1,OK,82.2491213,79.3761229,172.7789101,0.0000000,118.028,-110.297,-306.954,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229206,715.678,1,OK,82.3685692,79.3572052,172.6259413,0.0000000,118.036,-109.725,-306.560,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229214,715.703,1,OK,82.4270032,79.3763294,172.5930607,0.0000000,117.955,-108.794,-306.445,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229222,715.728,1,OK,82.4186834,79.4047458,172.6419505,0.0000000,118.015,-107.500,-306.890,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229230,715.753,1,OK,82.4063229,79.3401652,172.5629405,0.0000000,117.748,-106.656,-306.951,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229238,715.778,1,OK,82.4362315,79.4544866,172.6947074,-0.0000000,118.029,-105.593,-307.223,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229246,715.803,1,OK,82.5156662,79.4844197,172.6556940,-0.0000000,117.802,-104.517,-307.235,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229254,715.828,1,OK,82.6281306,79.4736248,172.5277785,0.0000000,117.512,-103.419,-307.404,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229262,715.853,1,OK,82.7048817,79.4432580,172.4109541,0.0000000,117.082,-102.002,-307.368,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229270,715.878,1,OK,82.6714068,79.4816951,172.4964950,0.0000000,117.274,-100.958,-307.476,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229278,715.903,1,OK,82.5727184,79.4742146,172.5836901,0.0000000,117.238,-99.854,-307.301,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229286,715.928,1,OK,82.7031333,79.5476515,172.5569569,0.0000000,117.217,-98.982,-307.415,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229294,715.953,1,OK,82.6223491,79.5135022,172.5891812,-0.0000000,116.735,-97.369,-307.828,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229302,715.978,1,OK,82.7519524,79.5631764,172.5308247,-0.0000000,116.542,-96.402,-307.748,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229310,716.003,1,OK,82.7147431,79.4958714,172.4739420,0.0000000,116.021,-95.305,-307.892,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229318,716.028,1,OK,82.7718441,79.5882476,172.5461645,0.0000000,116.201,-94.494,-308.270,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229326,716.052,1,OK,82.6347358,79.5474623,172.6243838,-0.0000000,116.015,-93.114,-308.325,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229334,716.077,1,OK,82.8708698,79.6423797,172.5253600,0.0000000,116.177,-92.243,-308.041,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229342,716.102,1,OK,82.7739346,79.5409566,172.4789430,0.0000000,115.588,-90.866,-308.361,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229350,716.127,1,OK,83.0033639,79.7809609,172.5890857,0.0000000,116.043,-89.904,-308.348,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229358,716.152,1,OK,82.8204542,79.7626453,172.7406884,0.0000000,115.799,-88.504,-308.288,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229366,716.177,1,OK,83.0189959,79.8557830,172.6766078,0.0000000,115.693,-87.006,-308.337,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229374,716.202,1,OK,83.3168950,79.8915232,172.4506374,-0.0000000,115.588,-85.943,-308.342,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229382,716.227,1,OK,83.4457939,79.8670886,172.3062198,-0.0000000,115.450,-84.557,-308.336,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229390,716.252,1,OK,83.2446477,79.7697514,172.3532264,-0.0000000,114.854,-83.224,-308.382,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229398,716.277,1,OK,83.4572062,79.9784497,172.4422499,0.0000000,115.387,-82.649,-308.553,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229406,716.302,1,OK,83.2097720,79.8504947,172.4920288,-0.0000000,115.000,-81.411,-308.704,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229414,716.327,1,OK,83.3957317,79.9434763,172.4498317,0.0000000,115.199,-80.051,-308.667,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229422,716.352,1,OK,83.1784974,79.8953531,172.5808892,0.0000000,115.234,-78.674,-308.914,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229430,716.377,1,OK,83.4460247,80.1000680,172.6127596,0.0000000,115.945,-77.632,-308.820,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229438,716.402,1,OK,83.2901223,79.9397641,172.5388010,-0.0000000,115.422,-75.479,-308.893,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229446,716.427,1,OK,83.6213087,80.0485121,172.3934553,-0.0000000,115.705,-73.875,-308.868,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229454,716.452,1,OK,83.7289324,80.0574397,172.3156053,-0.0000000,115.720,-72.534,-309.121,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229462,716.477,1,OK,84.1854734,80.1876501,172.1233491,0.0000000,116.016,-71.192,-308.872,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229470,716.502,1,OK,84.3931092,80.1272236,171.9000152,0.0000000,115.556,-68.990,-309.105,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229478,716.527,1,OK,84.6348983,80.1709099,171.7886007,-0.0000000,115.324,-67.224,-309.016,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229486,716.552,1,OK,84.7633812,80.2376520,171.7841486,0.0000000,115.365,-66.007,-308.997,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229494,716.577,1,OK,84.9560295,80.4193909,171.8759042,-0.0000000,115.577,-64.107,-309.162,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229502,716.602,1,OK,85.0051723,80.4797922,171.9160253,0.0000000,115.147,-62.490,-309.444,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229510,716.627,1,OK,85.4046241,80.6479429,171.8724758,0.0000000,114.905,-60.655,-309.285,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229518,716.652,1,OK,85.5727252,80.6572023,171.7893121,0.0000000,114.524,-58.595,-309.848,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229526,716.677,1,OK,85.9491942,80.7849047,171.7369102,0.0000000,114.479,-56.329,-309.821,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229534,716.702,1,OK,85.9052995,80.7651300,171.7367735,0.0000000,114.008,-54.435,-310.308,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229542,716.727,1,OK,86.8778242,81.0489568,171.6195131,-0.0000000,114.361,-52.021,-310.313,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229550,716.752,1,OK,86.8768668,80.9664609,171.5319917,0.0000000,113.857,-50.470,-310.231,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229558,716.777,1,OK,87.4876064,81.1579816,171.5279207,0.0000000,114.225,-48.011,-310.366,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229566,716.802,1,OK,87.9431763,81.2024848,171.4500148,-0.0000000,114.474,-46.226,-310.558,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229574,716.827,1,OK,89.3142481,81.2560473,171.2833999,0.0000000,114.554,-44.248,-310.340,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229582,716.852,1,OK,89.6366828,81.1169761,171.1245294,0.0000000,114.285,-41.742,-310.821,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229590,716.877,1,OK,NaN,81.2304336,170.8086468,0.0000000,114.792,-40.270,-310.612,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229598,716.902,1,OK,NaN,81.1909699,170.8702821,0.0000000,115.154,-38.619,-310.912,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229606,716.927,1,OK,NaN,81.2568593,170.8613354,0.0000000,115.825,-37.397,-310.546,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,229614,716.952,1,OK,NaN,81.1091857,170.9651536,-0.0000000,116.205,-35.545,-310.717,0.0000000,0
